日期,代码,周开盘价,周开盘价标准化,最大值最小值,周开盘价标准化,周收盘价,最大值最小值,周收盘价标准化,周最高价,最大值最小值,周最高价标准化,周最低价,最大值最小值,周最低价标准化,周涨跌,lable_下周涨跌,周涨跌幅,周涨跌幅标准化,市盈率,市盈率标准化,市净率,市净率标准化,市销率,市销率标准化,市现率,市现率标准化,区间平均,成交金额,总市值,ln_市值,ln_市值标准化,Beta,Beta标准化,波动率,波动率标准化,换手率,换手率标准化,3日均价,3日均价标准化,5日均价,5日均价标准化,7日均价,7日均价标准化,10日均价,10日均价标准化
2020/7/10,688128.SH,20.98,-0.6246,,0.2076,22.76,,0.2782,23.5,,0.2233,20.91,,0.2375,1.89,1,9.0561,0.2545,38.2304,0.585,4.5013,0.078,3.6885,0.0001,33.0204,0.7072,28.4258,"638,918,520.00","9,206,420,000.00",22.9432,0.3702,2.630017422,0.460939392,11.80907786,0.06079045,11.63981883,0.136390114,22.63,0.015899921,22.23,0.015797908,21.83125,0.015955338,21.34363636,0.015510359
2020/7/17,688128.SH,22.8,-0.5365,,0.2702,23.66,,0.3101,30.11,,0.4042,22.7,,0.3058,0.9,0,3.9543,0.2237,39.7422,0.5852,4.6793,0.0824,3.8344,0.0001,34.3261,0.7073,28.3443,"1,304,232,370.00","9,570,470,000.00",22.9819,0.3778,1.583428427,0.449948894,4.103154319,0.021122106,9.731826493,0.114033126,25.3925,0.017840864,24.765,0.017599424,24.2775,0.017743176,23.56454545,0.017124288
2020/7/24,688128.SH,23.87,-0.4848,,0.3071,21.31,,0.2268,24.74,,0.2573,21.01,,0.2413,-2.35,1,-9.9324,0.1399,35.7948,0.5846,4.2145,0.0711,3.4536,0.0001,30.9167,0.7072,28.2739,"475,592,361.00","8,619,895,000.00",22.8773,0.3573,1.905970124,0.453335986,4.539372853,0.02336766,9.749966833,0.114245686,23.0725,0.016210823,23.38666667,0.016619901,23.64,0.01727726,24.11363636,0.01752331
2020/7/31,688128.SH,21.2,-0.6139,,0.2151,22.85,,0.2814,22.85,,0.2055,21.06,,0.2432,1.54,0,7.2267,0.2435,38.3816,0.585,4.5191,0.0785,3.7031,0.0001,33.151,0.7072,28.2234,"248,207,477.00","9,242,825,000.00",22.9471,0.371,3.192714984,0.466848423,3.239542388,0.016676428,5.470864544,0.064105108,22.255,0.015636445,21.95,0.015598924,22.335,0.016323503,22.79181818,0.016562749
2020/8/7,688128.SH,23,-0.5269,,0.2771,22.2,,0.2583,24.2,,0.2425,21.85,,0.2734,-0.65,1,-2.8446,0.1827,37.2898,0.5848,4.3905,0.0754,3.5978,0.0001,32.2079,0.7072,28.1557,"306,617,754.00","8,979,900,000.00",22.9183,0.3653,1.436569467,0.44840669,2.180498963,0.011224713,4.888113438,0.057276695,23.06,0.016202041,23.18,0.016473032,22.9775,0.016793073,22.53909091,0.016379093
2020/8/14,688128.SH,22,-0.5752,,0.2427,22.26,,0.2605,22.52,,0.1965,21.02,,0.2417,0.06,0,0.2703,0.2015,37.3906,0.5849,4.4024,0.0756,3.6075,0.0001,32.295,0.7072,28.1017,"172,462,615.00","9,004,170,000.00",22.921,0.3658,0.838582033,0.442127071,1.598039738,0.008226346,3.374704825,0.039543259,21.9,0.01538702,22.02333333,0.015651039,22.31875,0.016311627,22.63818182,0.016451102
2020/8/21,688128.SH,22.26,-0.5627,,0.2516,21.26,,0.225,22.75,,0.2028,21.26,,0.2509,-1,1,-4.4924,0.1727,35.7108,0.5846,4.2046,0.0708,3.4454,0.0001,30.8442,0.7072,28.0453,"146,710,149.00","8,599,670,000.00",22.875,0.3568,0.33907824,0.436881654,2.072060169,0.010666495,2.519272074,0.029519687,21.8025,0.015318517,21.99833333,0.015633272,21.94125,0.016035731,21.98818182,0.015978749
2020/8/28,688128.SH,21.28,-0.6101,,0.2179,21.57,,0.236,22.32,,0.191,20.67,,0.2283,0.31,1,1.4581,0.2087,33.6042,0.5843,4.1026,0.0683,3.5608,0.0001,25.1381,0.707,28.0056,"197,119,417.00","8,725,065,000.00",22.8895,0.3597,0.538635825,0.43897726,1.935072129,0.009961312,2.530606653,0.0296525,21.58,0.015162187,21.44333333,0.015238858,21.51125,0.015721466,21.76272727,0.015814912
2020/9/4,688128.SH,21.68,-0.5907,,0.2317,21.86,,0.2463,22.88,,0.2063,21.4,,0.2562,0.29,0,1.3445,0.208,34.056,0.5844,4.1577,0.0697,3.6087,0.0001,25.476,0.707,27.9658,"188,126,051.00","8,842,370,000.00",22.9028,0.3623,1.039929678,0.444241474,2.068791423,0.010649668,2.204007423,0.025825559,22.19,0.015590776,22.01333333,0.015643932,21.87,0.015983658,21.74272727,0.015800378
2020/9/11,688128.SH,21.88,-0.581,,0.2386,20.22,,0.1881,21.98,,0.1817,19.87,,0.1978,-1.64,1,-7.5023,0.1546,31.501,0.5841,3.8458,0.0621,3.338,0.0001,23.5647,0.7069,27.9351,"132,884,383.00","8,178,990,000.00",22.8248,0.347,-0.456407276,0.428528058,1.343352085,0.006915271,1.571579276,0.018415053,20.61,0.014480662,20.93,0.014874054,21.23875,0.01552231,21.43636364,0.015577744
2020/9/18,688128.SH,20.45,-0.6502,,0.1893,21.98,,0.2505,22.16,,0.1866,20.27,,0.2131,1.76,0,8.7043,0.2524,34.2429,0.5844,4.1806,0.0702,3.6285,0.0001,25.6159,0.707,27.9061,"176,818,093.00","8,890,910,000.00",22.9083,0.3634,0.953909313,0.443338153,1.889711413,0.009727805,3.906189209,0.045770952,21.35,0.015000588,21.045,0.014955779,20.88,0.015260118,21.05727273,0.01530226
2020/9/25,688128.SH,21.86,-0.582,,0.2379,20.76,,0.2072,22.18,,0.1872,20.61,,0.226,-1.22,0,-5.5505,0.1663,32.3422,0.5842,3.9485,0.0646,3.4271,0.0001,24.1941,0.7069,27.8691,"125,296,959.00","8,397,420,000.00",22.8512,0.3521,-2.503700312,0.407028911,1.89343275,0.009746962,1.490050105,0.017459731,21.23,0.014916276,21.475,0.015261362,21.435,0.015665739,21.19454545,0.015402015
2020/9/30,688128.SH,21,-0.6236,,0.2083,20.5,,0.198,21,,0.1549,20.2,,0.2104,-0.26,1,-1.2524,0.1923,31.9372,0.5841,3.8991,0.0634,3.3842,0.0001,23.8911,0.7069,27.8534,"38,996,827.00","8,292,250,000.00",22.8386,0.3497,1.459043514,0.448642696,2.207284188,0.011362598,1.411982304,0.016544968,20.5,0.014403375,20.8,0.014781668,21.01375,0.015357869,21.15636364,0.015374269
2020/10/9,688128.SH,20.71,-0.6376,,0.1983,21.1,,0.2193,21.2,,0.1604,20.71,,0.2299,0.6,0,2.9268,0.2175,32.8719,0.5842,4.0132,0.0662,3.4833,0.0001,24.5903,0.7069,27.8482,"20,245,769.00","8,534,950,000.00",22.8674,0.3553,1.13542644,0.44524431,1.864302383,0.009597005,2.007162593,0.02351902,20.585,0.014463097,20.7,0.014710603,20.9075,0.015280216,21.17545455,0.015388142
2020/10/16,688128.SH,21.27,-0.6105,,0.2176,20.95,,0.214,21.64,,0.1724,20.8,,0.2333,-0.15,0,-0.7109,0.1956,32.6382,0.5842,3.9846,0.0655,3.4585,0.0001,24.4155,0.7069,27.8142,"98,915,833.00","8,474,275,000.00",22.8603,0.3539,1.084432477,0.44470881,1.213378689,0.006246198,1.146079264,0.013429237,21.1325,0.014847772,21.195,0.015062378,21.02625,0.015367005,20.93363636,0.015212414
2020/10/23,688128.SH,20.95,-0.626,,0.2065,19.89,,0.1764,21.07,,0.1568,19.87,,0.1978,-1.06,0,-5.0597,0.1693,30.9869,0.584,3.783,0.0606,3.2835,0.0001,23.1802,0.7069,27.7874,"82,733,377.00","8,045,505,000.00",22.8084,0.3437,1.117585095,0.445056954,1.810329496,0.009319165,1.837171065,0.021527137,20.23,0.014213672,20.39166667,0.014491483,20.54625,0.015016197,20.77909091,0.015100106
2020/10/30,688128.SH,19.88,-0.6778,,0.1697,18.99,,0.1444,20.14,,0.1314,18.95,,0.1627,-0.9,0,-4.5249,0.1725,27.6385,0.5835,3.5,0.0537,3.1146,0.0001,14.3598,0.7066,27.7718,"78,017,118.00","7,681,455,000.00",22.7621,0.3346,1.995822756,0.454279552,2.831934844,0.014578157,2.255173877,0.026425104,19.69,0.013834266,19.735,0.014024819,19.8475,0.014505517,20.07909091,0.014591418
2020/11/6,688128.SH,19.01,-0.7199,,0.1398,18.7,,0.1341,19.55,,0.1152,18.5,,0.1455,-0.29,1,-1.5271,0.1906,27.2164,0.5835,3.4465,0.0524,3.067,0.0001,14.1405,0.7066,27.7715,"111,761,402.00","7,564,150,000.00",22.7467,0.3316,1.074312372,0.444602536,2.099789443,0.010809239,2.05602378,0.024091553,19.1625,0.013463643,19.05,0.013538018,19.27125,0.014084366,19.42909091,0.014119065
2020/11/13,688128.SH,18.76,-0.732,,0.1312,18.75,,0.1359,19.5,,0.1138,18.64,,0.1508,0.05,1,0.2674,0.2015,27.2892,0.5835,3.4557,0.0526,3.0752,0.0001,14.1783,0.7066,27.7722,"117,583,753.00","7,584,375,000.00",22.7494,0.3321,0.687804938,0.440543723,1.594677003,0.008209035,0.74945659,0.008781792,18.9475,0.013312583,18.95833333,0.013472875,19.04375,0.013918097,19.03181818,0.013830368
2020/11/20,688128.SH,18.9,-0.7252,,0.136,19.38,,0.1583,19.68,,0.1188,18.55,,0.1474,0.63,0,3.36,0.2201,28.2061,0.5836,3.5718,0.0554,3.1786,0.0001,14.6547,0.7066,27.7753,"139,843,938.00","7,839,210,000.00",22.7824,0.3386,0.51271305,0.438705038,1.510267868,0.007774516,2.581739968,0.030251657,18.8925,0.01327394,18.87,0.0134101,18.88375,0.013801162,18.92909091,0.013755716
2020/11/27,688128.SH,19.53,-0.6947,,0.1577,19.05,,0.1466,19.53,,0.1147,18.8,,0.1569,-0.33,0,-1.7028,0.1896,27.7258,0.5835,3.511,0.0539,3.1244,0.0001,14.4051,0.7066,27.7739,"81,273,212.00","7,705,725,000.00",22.7652,0.3352,0.540306098,0.4389948,0.891561573,0.004589556,0.511993837,0.005999311,19.1025,0.013421487,19.19833333,0.013643433,19.09625,0.013956467,19.00272727,0.013809227
2020/12/4,688128.SH,19.06,-0.7175,,0.1415,18.86,,0.1398,19.4,,0.1111,18.85,,0.1588,-0.19,0,-0.9974,0.1938,27.4493,0.5835,3.476,0.0531,3.0933,0.0001,14.2615,0.7066,27.773,"82,358,081.00","7,628,870,000.00",22.7552,0.3333,1.135158275,0.445241494,1.232677037,0.006345541,1.187087061,0.013909747,19.1475,0.013453104,19.125,0.013591318,19.10625,0.013963775,19.17181818,0.013932105
2020/12/11,688128.SH,18.9,-0.7252,,0.136,17.55,,0.0933,18.94,,0.0985,17.52,,0.1081,-1.31,0,-6.9459,0.1579,25.5427,0.5832,3.2346,0.0472,2.8784,0.0001,13.2709,0.7066,27.7782,"76,037,953.00","7,098,975,000.00",22.6832,0.3191,1.474172118,0.448801565,1.38701088,0.007140017,1.155519163,0.013539849,18.15,0.012752257,18.38666667,0.013066616,18.59375,0.013589216,18.74636364,0.013622929
2020/12/18,688128.SH,17.52,-0.792,,0.0885,17.5,,0.0916,17.82,,0.0679,17.17,,0.0947,-0.05,0,-0.2849,0.1981,25.4699,0.5832,3.2254,0.047,2.8702,0.0001,13.2331,0.7066,27.7926,"40,557,347.00","7,078,750,000.00",22.6804,0.3186,0.439620109,0.43793747,1.42130053,0.007316532,0.639796993,0.007496851,17.61,0.012372851,17.62666667,0.012526516,17.7525,0.012974389,18.04818182,0.013115562
2020/12/25,688128.SH,17.22,-0.8065,,0.0781,17.26,,0.083,17.98,,0.0722,17.08,,0.0913,-0.24,1,-1.3714,0.1916,25.1206,0.5832,3.1811,0.0459,2.8309,0.0001,13.0516,0.7066,27.808,"54,752,235.00","6,981,670,000.00",22.6666,0.3158,0.837167426,0.442112216,1.372149803,0.007063515,0.469364404,0.005499799,17.4725,0.012276243,17.51333333,0.012445975,17.5325,0.012813603,17.57636364,0.012772693
2020/12/31,688128.SH,17.17,-0.8089,,0.0764,17.28,,0.0837,17.35,,0.055,16.75,,0.0787,0.02,0,0.1159,0.2006,25.1497,0.5832,3.1848,0.046,2.8341,0.0001,13.0667,0.7066,27.8249,"34,700,592.00","6,989,760,000.00",22.6677,0.3161,-0.398397634,0.429137232,2.118803551,0.010907119,0.487156735,0.005708282,17.0275,0.011963584,17.095,0.012148684,17.25,0.012607138,17.34727273,0.012606213
2021/1/8,688128.SH,17.16,-0.8094,,0.0761,17,,0.0738,17.9,,0.0701,16.57,,0.0718,-0.28,1,-1.6204,0.1901,24.7422,0.5831,3.1332,0.0447,2.7882,0.0001,12.855,0.7066,27.8426,"69,170,253.00","6,876,500,000.00",22.6514,0.3129,-0.765072367,0.425286687,2.772423167,0.014271805,0.588330464,0.006893789,17.22,0.012098835,17.32333333,0.01231095,17.23,0.012592521,17.20272727,0.012501173
2021/1/15,688128.SH,16.94,-0.82,,0.0685,17.7,,0.0987,18.41,,0.084,16.1,,0.0538,0.7,0,4.1176,0.2247,25.761,0.5833,3.2622,0.0479,2.903,0.0001,13.3843,0.7066,27.8646,"118,409,896.00","7,159,650,000.00",22.6917,0.3208,-0.004720527,0.433271336,1.296970267,0.006676508,1.450137266,0.01699205,17.25,0.012119913,17.10166667,0.012153421,17.1075,0.012502992,17.23181818,0.012522313
2021/1/22,688128.SH,17.5,-0.7929,,0.0878,17.45,,0.0898,18.08,,0.075,17.36,,0.1019,-0.25,0,-1.4124,0.1913,25.3971,0.5832,3.2161,0.0468,2.862,0.0001,13.1953,0.7066,27.8785,"75,198,269.00","7,058,525,000.00",22.6775,0.318,-0.713923686,0.425823812,1.338532761,0.006890463,0.827730289,0.009698968,17.7575,0.012476485,17.74333333,0.012609426,17.65625,0.012904045,17.39727273,0.012642548
2021/1/29,688128.SH,17.46,-0.7949,,0.0864,16.26,,0.0476,17.5,,0.0591,16.08,,0.0531,-1.19,0,-6.8195,0.1587,23.6652,0.583,2.9968,0.0414,2.6668,0.0001,12.2954,0.7065,27.9014,"55,843,009.00","6,577,170,000.00",22.6069,0.3041,1.819495794,0.452427897,2.049456033,0.010550134,0.72632773,0.008510779,16.66,0.011705377,16.84666667,0.011972204,17.09375,0.012492943,17.28090909,0.012557987
2021/2/5,688128.SH,16.08,-0.8616,,0.0389,14.92,,0,16.55,,0.0331,14.69,,0,-1.34,1,-8.2411,0.1501,21.7149,0.5827,2.7498,0.0354,2.4471,0.0001,11.2821,0.7065,27.9333,"56,952,813.00","6,035,140,000.00",22.5209,0.2872,2.13990419,0.455792588,2.094164086,0.010780281,1.046076689,0.012257452,15.725,0.011048443,15.93333333,0.011323137,16.105,0.011770316,16.40181818,0.011919154
2021/2/10,688128.SH,14.95,-0.9163,,0,15.17,,0.0089,15.34,,0,14.77,,0.0031,0.25,1,1.6756,0.21,22.0788,0.5828,2.7959,0.0365,2.4881,0.0001,11.4712,0.7065,27.96,"24,545,475.00","6,136,265,000.00",22.5375,0.2905,-0.607320276,0.426943282,1.361075728,0.007006509,0.609283842,0.007139312,15.0125,0.010547838,15.26166667,0.010845812,15.55875,0.01137109,15.81545455,0.011493046
2021/2/19,688128.SH,15.47,-0.8911,,0.0179,15.88,,0.0341,16,,0.0181,15.2,,0.0195,0.71,0,4.6803,0.2281,23.1121,0.5829,2.9268,0.0397,2.6045,0.0001,12.0081,0.7065,27.9766,"27,045,955.00","6,423,460,000.00",22.5832,0.2995,0.267579853,0.436130832,1.557580803,0.008018072,1.077996878,0.012631478,15.395,0.010816584,15.22333333,0.01081857,15.3575,0.011224007,15.63818182,0.011364222
2021/2/26,688128.SH,16,-0.8655,,0.0361,15.51,,0.0209,16.41,,0.0293,15.42,,0.0279,-0.37,1,-2.33,0.1858,22.5736,0.5828,2.8586,0.038,2.5438,0.0001,11.7283,0.7065,28.0132,"75,200,723.00","6,273,795,000.00",22.5596,0.2948,0.559507265,0.439196436,1.905266107,0.009807877,0.765168165,0.008965893,15.675,0.011013313,15.745,0.011189297,15.63125,0.011424077,15.44818182,0.011226149
2021/3/5,688128.SH,15.76,-0.8771,,0.0279,15.7,,0.0277,16.16,,0.0224,15.37,,0.026,0.19,0,1.225,0.2073,22.6012,0.5828,2.7694,0.0359,2.5234,0.0001,11.872,0.7065,28.0533,"93,826,871.00","6,350,650,000.00",22.5718,0.2972,0.166830068,0.435072832,1.462378397,0.007527992,1.088391082,0.012753273,15.61,0.010967643,15.65166667,0.011122969,15.6725,0.011454224,15.71545455,0.011420376
2021/3/12,688128.SH,15.73,-0.8786,,0.0269,15.17,,0.0089,16.1,,0.0208,15.01,,0.0122,-0.53,1,-3.3758,0.1795,21.8382,0.5827,2.6759,0.0336,2.4382,0.0001,11.4712,0.7065,28.0967,"73,930,005.00","6,136,265,000.00",22.5375,0.2905,0.007839304,0.43340323,0.614775589,0.003164725,0.555588615,0.006510135,15.22,0.010693628,15.39166667,0.010938198,15.44625,0.01128887,15.50545455,0.011267769
2021/3/19,688128.SH,15.17,-0.9057,,0.0076,15.47,,0.0195,15.57,,0.0063,15.04,,0.0134,0.3,1,1.9776,0.2118,22.2701,0.5828,2.7288,0.0349,2.4865,0.0001,11.698,0.7065,28.142,"49,283,641.00","6,257,615,000.00",22.5571,0.2943,0.379355473,0.437304616,1.133885783,0.005836986,0.895417141,0.010492092,15.4125,0.010828879,15.335,0.010897927,15.2925,0.011176502,15.38090909,0.011177263
2021/3/26,688128.SH,15.47,-0.8911,,0.0179,15.69,,0.0273,15.93,,0.0161,15.45,,0.029,0.22,0,1.4221,0.2084,22.5868,0.5828,2.7677,0.0358,2.5218,0.0001,11.8644,0.7065,28.1847,"58,492,160.00","6,346,605,000.00",22.5712,0.2971,0.484300117,0.438406666,1.158111024,0.005961692,0.565408083,0.006625195,15.63,0.010981695,15.62833333,0.011106387,15.57,0.011379312,15.48272727,0.011251254
2021/4/2,688128.SH,15.77,-0.8766,,0.0282,15.42,,0.0177,15.77,,0.0118,15.15,,0.0176,-0.27,1,-1.7208,0.1895,22.1981,0.5828,2.72,0.0347,2.4784,0.0001,11.6602,0.7065,28.2303,"45,957,486.00","6,237,390,000.00",22.5538,0.2937,0.002596804,0.433348177,0.820114127,0.004221761,0.634867037,0.007439084,15.3125,0.010758619,15.41333333,0.010953595,15.44625,0.01128887,15.50545455,0.011267769
2021/4/9,688128.SH,15.45,-0.8921,,0.0172,15.54,,0.022,15.81,,0.0129,15.45,,0.029,0.12,1,0.7782,0.2046,22.3708,0.5828,2.7412,0.0352,2.4977,0.0001,11.751,0.7065,28.2659,"36,327,106.00","6,285,930,000.00",22.5616,0.2952,0.297658869,0.436446699,1.185189211,0.006101085,0.327702664,0.003839871,15.6025,0.010962374,15.53,0.011036505,15.4575,0.011297092,15.49,0.011256539
2021/4/16,688128.SH,15.56,-0.8868,,0.021,15.79,,0.0309,15.97,,0.0172,15.4,,0.0271,0.25,1,1.6088,0.2096,22.7307,0.5829,2.7853,0.0363,2.5379,0.0001,11.94,0.7065,28.3109,"55,214,807.00","6,387,055,000.00",22.5775,0.2983,1.52555663,0.449341167,1.708987522,0.00879748,0.887427248,0.01039847,15.61,0.010967643,15.61,0.011093358,15.61125,0.01140946,15.57272727,0.011316656
2021/4/23,688128.SH,15.86,-0.8723,,0.0313,15.97,,0.0373,16.5,,0.0317,15.8,,0.0424,0.18,0,1.14,0.2067,22.9899,0.5829,2.817,0.037,2.5668,0.0001,12.0761,0.7065,28.3514,"80,161,806.00","6,459,865,000.00",22.5889,0.3006,-0.496385299,0.428108238,1.464697037,0.007539928,0.60050422,0.007036436,16.0175,0.011253954,16.03,0.011391834,15.9225,0.011636936,15.82272727,0.011498331
2021/4/30,688128.SH,15.98,-0.8665,,0.0355,15.39,,0.0167,16.35,,0.0276,15.33,,0.0244,-0.58,0,-3.6318,0.1779,21.6695,0.5827,2.6573,0.0331,2.3189,0.0001,15.0062,0.7066,28.3984,"62,073,236.00","6,225,255,000.00",22.5519,0.2933,1.163522223,0.445539351,0.606135857,0.00312025,0.606262222,0.007103906,15.4775,0.010874548,15.67,0.011135997,15.7525,0.011512692,15.83909091,0.011510222
2021/5/7,688128.SH,15.39,-0.895,,0.0151,15.14,,0.0078,15.5,,0.0044,15.14,,0.0172,-0.25,1,-1.6244,0.19,21.3175,0.5827,2.6142,0.0321,2.2813,0.0001,14.7625,0.7066,28.4196,"21,022,791.00","6,124,130,000.00",22.5355,0.2901,0.493323321,0.438501421,0.828319031,0.004263998,0.840106267,0.009843984,15.3325,0.010772671,15.4,0.01094412,15.56375,0.011374744,15.69181818,0.011403199
2021/5/14,688128.SH,15.15,-0.9066,,0.0069,15.41,,0.0174,15.47,,0.0036,14.91,,0.0084,0.27,1,1.7834,0.2106,21.6977,0.5827,2.6608,0.0332,2.322,0.0001,15.0257,0.7066,28.4752,"39,419,140.00","6,233,345,000.00",22.5532,0.2936,0.507605789,0.438651405,0.962702592,0.004955774,0.851130552,0.009973161,15.2725,0.010730515,15.22666667,0.010820939,15.2625,0.011154576,15.32909091,0.011139606
2021/5/21,688128.SH,15.35,-0.897,,0.0138,15.51,,0.0209,15.88,,0.0148,15.28,,0.0225,0.1,1,0.6489,0.2038,21.8385,0.5827,2.6781,0.0336,2.337,0.0001,15.1232,0.7066,28.528,"54,291,802.00","6,273,795,000.00",22.5596,0.2948,0.614717589,0.439776214,1.161561356,0.005979454,0.666689308,0.007811963,15.5575,0.010930757,15.52,0.011029399,15.4575,0.011297092,15.37,0.011169335
2021/5/28,688128.SH,15.5,-0.8897,,0.0189,15.82,,0.0319,16.24,,0.0246,15.45,,0.029,0.31,1,1.9987,0.2119,22.275,0.5828,2.7316,0.035,2.3837,0.0001,15.4255,0.7066,28.5789,"68,411,023.00","6,399,190,000.00",22.5794,0.2987,1.467930876,0.448736024,1.613744986,0.008307193,0.842605303,0.009873266,15.8925,0.011166129,15.77833333,0.011212985,15.73875,0.011502643,15.66181818,0.011381398
2021/6/4,688128.SH,15.82,-0.8742,,0.0299,16.53,,0.0571,16.84,,0.0411,15.79,,0.042,0.71,0,4.488,0.227,23.2747,0.5829,2.8542,0.0379,2.4907,0.0001,16.1178,0.7067,28.6242,"129,866,599.00","6,686,385,000.00",22.6233,0.3073,2.293208919,0.45740248,1.734754705,0.008930123,1.371283509,0.016068078,16.51,0.011599987,16.35666667,0.011623982,16.26125,0.011884511,16.09,0.011692557
2021/6/11,688128.SH,16.54,-0.8394,,0.0547,16.22,,0.0461,16.8,,0.04,16.17,,0.0565,-0.31,1,-1.8754,0.1885,22.8382,0.5829,2.8007,0.0366,2.444,0.0001,15.8155,0.7067,28.6676,"88,037,620.00","6,560,990,000.00",22.6044,0.3036,1.86320039,0.452886851,1.948867155,0.010032325,1.088693351,0.012756815,16.4325,0.011545535,16.505,0.011729396,16.505,0.012062656,16.42181818,0.011933688
2021/6/18,688128.SH,16.39,-0.8466,,0.0496,16.3,,0.049,16.4,,0.029,15.79,,0.042,0.08,1,0.4932,0.2028,22.9508,0.5829,2.8145,0.037,2.4561,0.0001,15.8935,0.7067,28.7068,"53,236,185.00","6,593,350,000.00",22.6093,0.3046,-0.867001655,0.424216301,1.460146561,0.007516503,0.892890432,0.010462485,16.14,0.011340023,16.23666667,0.011538703,16.28625,0.011902783,16.36272727,0.011890747
2021/6/25,688128.SH,16.4,-0.8462,,0.0499,17.16,,0.0795,17.31,,0.0539,16.21,,0.058,1.1637,1,7.1394,0.243,24.1617,0.5831,3.1248,0.0445,2.5856,0.0001,16.7321,0.7067,28.7483,"132,994,059.00","6,941,220,000.00",22.6607,0.3147,0.061477006,0.433966493,2.765553648,0.014236442,1.417505042,0.016609681,17.08,0.012000471,16.89333333,0.012005368,16.67,0.012183246,16.58909091,0.012055245
2021/7/2,688128.SH,17.16,-0.8094,,0.0761,19.04,,0.1462,19.74,,0.1204,17.05,,0.0901,1.88,1,10.9557,0.266,26.8088,0.5834,3.4672,0.0529,2.8689,0.0001,18.5652,0.7068,28.7744,"281,026,055.00","7,701,680,000.00",22.7647,0.3351,0.745419825,0.441148751,7.411161463,0.038150976,4.260655089,0.049924422,18.62,0.01308248,18.34,0.013033452,17.99375,0.013150706,17.65818182,0.01283215
2021/7/9,688128.SH,19.05,-0.7179,,0.1411,23.12,,0.291,25.33,,0.2734,18.8,,0.1569,4.08,1,21.4286,0.3293,32.5536,0.5842,4.2101,0.071,3.4837,0.0001,22.5435,0.7069,28.752,"1,375,639,716.00","9,352,040,000.00",22.9589,0.3733,3.795779929,0.473181362,8.698659315,0.044778722,11.32741105,0.132729461,23.34,0.01639877,22.45,0.015954253,21.48,0.015698627,20.51818182,0.014910504
2021/7/16,688128.SH,23.1,-0.522,,0.2806,28.99,,0.4993,30.18,,0.4061,21.5,,0.26,5.87,0,25.3893,0.3532,40.8187,0.5853,5.2791,0.097,4.3682,0.0001,28.2671,0.7071,28.7109,"1,143,992,911.00","11,726,455,000.00",23.1851,0.4178,-2.215273903,0.41005775,4.321404858,0.022245611,17.34040695,0.203187018,25.32,0.017789925,24.71,0.017560338,24.31875,0.017773324,23.62181818,0.017165908
2021/7/23,688128.SH,30,-0.1882,,0.5181,28.66,,0.4876,31.55,,0.4436,27.58,,0.4922,-0.33,1,-1.1383,0.193,40.3541,0.5853,5.219,0.0955,4.3184,0.0001,27.9453,0.7071,28.6013,"882,544,606.00","11,592,970,000.00",23.1737,0.4155,1.014046254,0.443969666,6.570235417,0.033822079,4.733508352,0.055465102,29.5325,0.020749643,29.33166667,0.020844758,28.1725,0.020589831,26.84181818,0.019505872
2021/7/30,688128.SH,28.65,-0.2535,,0.4716,29.3,,0.5103,30.16,,0.4056,24.36,,0.3692,0.64,1,2.2331,0.2133,41.2552,0.5854,5.3355,0.0984,4.4149,0.0001,28.5693,0.7071,28.5108,"751,462,196.00","11,851,850,000.00",23.1957,0.4199,5.134904877,0.487243855,8.099724784,0.041695543,6.102389678,0.071505032,28.03,0.019693981,28.00833333,0.019904322,28.38375,0.020744223,28.67090909,0.020835067
2021/8/6,688128.SH,29.01,-0.2361,,0.484,36.91,,0.7803,41.36,,0.7121,29.01,,0.5468,7.61,1,25.9727,0.3567,51.9703,0.5868,6.7213,0.1321,5.5615,0.0001,35.9896,0.7073,28.3326,"1,367,756,196.00","14,930,095,000.00",23.4266,0.4653,-3.750895798,0.393931792,5.252373903,0.027038028,9.841095228,0.115313487,36.5525,0.025681921,35.11166667,0.024952356,33.15,0.02422763,31.76545455,0.023083865
2021/8/13,688128.SH,37.4,0.1698,,0.7728,38.31,,0.83,40.07,,0.6768,33.62,,0.7228,1.4,0,3.793,0.2228,53.9415,0.5871,6.9762,0.1383,5.7725,0.0001,37.3547,0.7074,28.1314,"1,015,115,004.00","15,496,395,000.00",23.4639,0.4726,0.742745695,0.44112067,3.098388943,0.015949802,5.190883127,0.060824412,36.79,0.025848789,36.67666667,0.026064535,36.5675,0.026725305,35.80181818,0.026017079
2021/8/20,688128.SH,37.25,0.1626,,0.7676,37.28,,0.7935,39.29,,0.6554,35.69,,0.8018,-1.03,1,-2.6886,0.1836,52.4913,0.5869,6.7887,0.1338,5.6173,0.0001,36.3503,0.7073,27.91,"558,519,649.00","15,079,760,000.00",23.4366,0.4672,-1.633455445,0.416167574,6.219332698,0.032015712,2.055063758,0.024080304,37.6325,0.026440733,37.62166667,0.026736106,37.4625,0.027379415,37.04363636,0.026919504
2021/8/27,688128.SH,37.81,0.1896,,0.7869,43.08,,0.9993,44.44,,0.7964,36.48,,0.832,5.8,1,15.5579,0.2938,56.2049,0.5874,7.4784,0.1506,5.7801,0.0001,53.4689,0.7079,27.6934,"667,546,338.00","17,425,860,000.00",23.5812,0.4956,-1.281525069,0.419863285,5.455496207,0.028083655,3.899981746,0.045698216,39.91,0.028040913,39.42666667,0.028018842,39.08875,0.028567957,38.63727273,0.028077595
